,scores_max,scores_avg
906,0.8538106257177833,0.46542661269754976
907,0.8536812759029037,0.44707907388955903
908,0.8808758364172001,0.5214098992416231
909,0.8808758364172001,0.5578604938319052
913,0.8808758364172001,0.5509166252551665
914,0.8813499598014378,0.46948687427837216
917,0.8715806268489141,0.3395386940201637
919,0.8808758364172001,0.5470412719656169
920,0.8843300649306187,0.6555891555030382
924,0.8808758364172001,0.5222692409271226
925,0.8603832218208725,0.460222275189732
936,0.8914135117795341,0.48770698736343493
937,0.8594121114187776,0.5366450086399297
939,0.8914135117795341,0.5177754127698029
940,0.8538106257177833,0.3736821947885939
941,0.8248567586457302,0.39347538107630525
942,0.7635822384677912,0.5778657182386944
950,0.8808758364172001,0.5376637123684357
951,0.8887097901284216,0.41586804567375946
959,0.8914135117795341,0.47135604680771914
963,0.811107787901783,0.484058675969918
965,0.8808758364172001,0.5259956493430165
966,0.8594121114187776,0.5699922691246903
971,0.7635822384677912,0.5259142406714321
973,0.8603523402680342,0.37583607166583705
981,0.8914135117795341,0.5240408580127174
984,0.8594121114187776,0.2968514802879401
991,0.8914135117795341,0.3758300600527352
995,0.8538106257177833,0.547966417403882
1002,0.789209263862733,0.3530609957954188
1003,0.8914135117795341,0.38577310349947463
1005,0.8302848528929967,0.29824981434116477
1006,0.8914135117795341,0.5853813949925872
1007,0.8808758364172001,0.5015466124530406
1008,0.846268910541317,0.44603306808229026
1010,0.8659921466384584,0.6447715294260012
1017,0.8538106257177833,0.4186019681872851
1026,0.8538106257177833,0.5000024727567569
1032,0.8808758364172001,0.5476938100802268
1034,0.8538106257177833,0.43478225994579256
1041,0.8131490349942161,0.44514513860758237
1042,0.8236410487504866,0.5113939126755538
1043,0.8914135117795341,0.6093048205001419
1046,0.8594121114187776,0.5255840963271509
1056,0.8715806268489141,0.283603133012312
1060,0.8808758364172001,0.5252979243430357
1061,0.8647868513050236,0.46317964642703086
1068,0.8659921466384584,0.28272672689043615
1071,0.8808758364172001,0.5089149560016094
1076,0.858117092963151,0.5907572550827072
1087,0.8302848528929967,0.5250116332454007
1089,0.811107787901783,0.5608006933286436
1091,0.8808758364172001,0.3676825700340314
1094,0.8538106257177833,0.5469474253096008
1101,0.8480642450805365,0.34571096420849967
1108,0.8538106257177833,0.2781010825946642
1111,0.8603523402680342,0.5738461926324474
1112,0.8808758364172001,0.5531595632452243
1114,0.8769509876600264,0.4088017573888227
1123,0.8538106257177833,0.320070278539689
1124,0.8989206837599673,0.5086079293808042
1125,0.8808758364172001,0.5302606048545914
1128,0.8538106257177833,0.5679988785732974
1131,0.8808758364172001,0.33151236559854
1136,0.846268910541317,0.5102715319932646
1137,0.8538106257177833,0.551828591723162
1138,0.8538106257177833,0.4991840652267735
1140,0.8655391026169063,0.4683502155757127
1144,0.8659921466384584,0.6206424509452746
1145,0.8538106257177833,0.295900815188266
1150,0.8538106257177833,0.454371766051339
1153,0.8538106257177833,0.5648210324416557
1155,0.8538106257177833,0.31014279117257126
1158,0.8538106257177833,0.5709314205898884
1164,0.9023199539797933,0.5835037007296201
1168,0.8603523402680342,0.5950753211748976
1169,0.8538106257177833,0.4306202603621479
1170,0.837621653598233,0.5080843371744913
1174,0.8538106257177833,0.5778498031029581
1177,0.8536812759029037,0.32280869188659567
1178,0.8538106257177833,0.5472424068259405
1185,0.8594121114187776,0.5706527612416152
1187,0.8594121114187776,0.3294212196522689
1190,0.874540714811029,0.49078917231579733
1192,0.8808758364172001,0.4354126242547325
1199,0.8538106257177833,0.4559742250472083
1205,0.8989206837599673,0.4900549014136263
1211,0.8808758364172001,0.4523608805897702
1218,0.8808758364172001,0.4249689845680312
1219,0.8594121114187776,0.374820027905788
1220,0.7864454632312016,0.43845163136847254
1224,0.8594121114187776,0.30283298139168224
1233,0.8808758364172001,0.3874074724070329
1234,0.7635822384677912,0.5892013731786682
1239,0.8715806268489141,0.4786665738603112
1240,0.8808758364172001,0.45959630196504153
1257,0.8914135117795341,0.47122502858443116
1259,0.8808758364172001,0.5196601771122604
1264,0.8914135117795341,0.4433226760059722
1266,0.8124740978036846,0.54266003175145
1268,0.8655391026169063,0.5864642163391866
1271,0.8655391026169063,0.49618307092896535
1273,0.8538106257177833,0.4768023735025524
1277,0.8859000580482727,0.46392423895046414
1284,0.8808758364172001,0.5037796594360877
1289,0.8538106257177833,0.5463385074677176
1290,0.8106102560105157,0.5829193413669495
1291,0.8603523402680342,0.5763719062991922
1294,0.8989206837599673,0.4957051596883813
1303,0.8536812759029037,0.5467529852426674
1304,0.8603523402680342,0.568678538294329
1306,0.8482503519597964,0.44630576965982227
1314,0.8989206837599673,0.24147459417207134
1316,0.8655391026169063,0.4614437113372725
1320,0.8808758364172001,0.5027834146445209
1326,0.8536812759029037,0.5648919452988144
1331,0.8536812759029037,0.4343398369687687
1333,0.8655391026169063,0.5282198993876405
1334,0.8538106257177833,0.32812870957016993
1335,0.8359035133999876,0.41090697186384834
1369,0.8808758364172001,0.47909823907484583
1370,0.8538106257177833,0.48490567693143144
1375,0.8655391026169063,0.5216154714945485
1376,0.8655391026169063,0.5365365534343675
1379,0.8538106257177833,0.48746428108393935
1387,0.8408034740870327,0.6004450914912451
1394,0.8655391026169063,0.5838974552586299
1407,0.8808758364172001,0.599987777433044
1408,0.8538106257177833,0.5253572675363408
1414,0.8655391026169063,0.5477365056211236
1417,0.8843300649306187,0.5070254670834351
1425,0.8408034740870327,0.49454400741052945
1426,0.858117092963151,0.5020683661432098
1431,0.8914135117795341,0.44512086869223944
1436,0.8603523402680342,0.5521332699203687
1437,0.8538106257177833,0.5392616061380958
1447,0.8538106257177833,0.4864894276590707
1451,0.8914135117795341,0.5227302922257175
1457,0.8603523402680342,0.5826795354717593
1458,0.8538106257177833,0.41998129055249783
1463,0.8655391026169063,0.5783696118340632
1464,0.8808758364172001,0.441857823346805
1472,0.8603523402680342,0.5393356598121437
1476,0.8808758364172001,0.47025852620451375
1478,0.9023199539797933,0.57083779906442
1485,0.8808758364172001,0.31398489551155956
1487,0.8538106257177833,0.4988618730422326
1493,0.8359035133999876,0.5610391703209872
1503,0.8808758364172001,0.5567177495193739
1507,0.8808758364172001,0.43067210185138843
1512,0.8106102560105157,0.38142263542023874
1516,0.8536812759029037,0.39298376187116046
1521,0.8813499598014378,0.538429723475883
1529,0.8302848528929967,0.5949429774693756
1530,0.8538106257177833,0.40037561497471985
1535,0.7635822384677912,0.5313818748437444
1543,0.8808758364172001,0.5296615326916625
1549,0.8594121114187776,0.5292781016918978
1565,0.8536812759029037,0.5275899722996715
1566,0.8302848528929967,0.5570331208594447
1568,0.8538106257177833,0.4820153544831489
1569,0.8808758364172001,0.48425434313131643
1570,0.8914135117795341,0.2739620255966475
1575,0.858117092963151,0.5056241337071383
1577,0.8594121114187776,0.5035096217489825
1579,0.8538106257177833,0.4936207252957528
1582,0.8594121114187776,0.4395426087611339
1583,0.8594121114187776,0.5585241765931851
1626,0.9023199539797933,0.540134756081816
1633,0.8808758364172001,0.5932356099480827
1650,0.8538106257177833,0.5278167909826152
1655,0.8538106257177833,0.4995960594514526
1665,0.8808758364172001,0.44234909492414737
1667,0.8914135117795341,0.5676359544756642
1675,0.874540714811029,0.5172698541623283
1678,0.8808758364172001,0.4878018798110467
1679,0.7635822384677912,0.5454112274050831
1701,0.8538106257177833,0.47593269661751103
1704,0.7420531532909551,0.2217668113896541
1705,0.8538106257177833,0.5643308554040598
1718,0.8914135117795341,0.600195211207858
1730,0.8808758364172001,0.6002459744047962
1733,0.8603523402680342,0.5324445448813439
1751,0.8808758364172001,0.5637889741628739
1753,0.8808758364172001,0.5884567811983611
1762,0.8808758364172001,0.1935700222783961
1764,0.7635822384677912,0.5796122179459152
1765,0.8359035133999876,0.38752219034144086
1774,0.8808758364172001,0.3305779530379857
1783,0.789209263862733,0.38037766157492897
1785,0.7885308380181898,0.23421401220375598
1789,0.8808758364172001,0.526526911296852
1796,0.8808758364172001,0.5292044264957616
1802,0.8538106257177833,0.5180577485221923
1805,0.8538106257177833,0.521419573357721
1820,0.8808758364172001,0.5736725585322078
1832,0.7851959589385252,0.6253166904689715
1843,0.8538106257177833,0.46193866919137844
1850,0.8538106257177833,0.3927736676045722
1852,0.7635822384677912,0.5667333013617697
1871,0.8808758364172001,0.5322725288330219
1888,0.8603523402680342,0.5851367247851064
1897,0.9079136322584911,0.6048252299465144
1899,0.8808758364172001,0.4783409531903034
1909,0.858117092963151,0.4885031766451995
1932,0.8659921466384584,0.5158625245500434
1949,0.8536812759029037,0.4246649716722737
1955,0.8035997261523204,0.5446376443094048
1956,0.8359035133999876,0.5565864275501018
1960,0.7635822384677912,0.4648675682751091
1962,0.8538106257177833,0.48625035996290383
1968,0.8808758364172001,0.6024808816841226
1974,0.8914135117795341,0.510633614173816
1975,0.8538106257177833,0.5340830231526346
2003,0.8594121114187776,0.484077002370538
2010,0.8538106257177833,0.3072243944051191
2011,0.8538106257177833,0.5423979588427656
2012,0.858117092963151,0.47877447927768246
2037,0.7962386315004217,0.23442022201271004
2039,0.8813499598014378,0.453065671345889
2044,0.7635822384677912,0.5588240488101884
2050,0.8320954515024959,0.5041558549543049
2056,0.7964460590681954,0.42965551206818203
2059,0.8808758364172001,0.460159906451044
2067,0.797393197833954,0.34563685500650454
2080,0.858117092963151,0.4319744512146213
2090,0.8538106257177833,0.33265099562599826
2104,0.8914135117795341,0.5613408348496239
2107,0.8538106257177833,0.539991488614443
2149,0.8808758364172001,0.4737518651905599
2152,0.8808758364172001,0.5686290405771431
2156,0.8914135117795341,0.4561036783958087
2158,0.8603523402680342,0.5948840070078899
2162,0.8538106257177833,0.6111309178974839
2166,0.8536812759029037,0.418832978299149
2182,0.8538106257177833,0.4104945071499346
2184,0.8813499598014378,0.5281543674420893
2185,0.811107787901783,0.2362424156207115
2191,0.8808758364172001,0.6136067886834459
2202,0.7635822384677912,0.5690867411446191
2215,0.8538106257177833,0.5636526234458208
2226,0.8843300649306187,0.5469281195560499
2243,0.8106102560105157,0.42382919040592487
2251,0.8808758364172001,0.6074210591403999
2259,0.8808758364172001,0.5416416722881252
2263,0.7530892875744843,0.33367953310305265
2279,0.8480642450805365,0.3204844846796948
2291,0.8808758364172001,0.456258464458923
2292,0.8538106257177833,0.4032229832798044
2299,0.8808758364172001,0.5511051151606027
2300,0.8808758364172001,0.4276498870006305
2319,0.7635822384677912,0.5646711801963937
2322,0.8914135117795341,0.625899038690392
2355,0.8538106257177833,0.44683724734194374
2369,0.7635822384677912,0.29764720395699495
2371,0.7635822384677912,0.4250035729616403
2372,0.84286147683647,0.5153275354660237
2379,0.8808758364172001,0.5538770918904283
2410,0.7635822384677912,0.5850992466534964
2422,0.7635822384677912,0.5525140653779606
2427,0.8538106257177833,0.5075550791048234
2428,0.8538106257177833,0.5114826031757768
2440,0.8538106257177833,0.31156977397956603
2451,0.8594121114187776,0.3916829166434779
2461,0.8536812759029037,0.413850847755471
2463,0.8808758364172001,0.5336106638312621
2468,0.8536812759029037,0.40885010765303625
2502,0.8538106257177833,0.18976206505549742
2514,0.8914135117795341,0.4748435678957371
2564,0.858117092963151,0.5323381738734645
2571,0.8057260524613787,0.23631199076936338
2576,0.8084961289266347,0.33353638444758393
2580,0.7635822384677912,0.5523946582131932
2600,0.8914135117795341,0.48580952141445466
2608,0.8655391026169063,0.4096577347661355
2637,0.7635822384677912,0.4260182683201769
2638,0.8808758364172001,0.5518793803898708
2651,0.8843300649306187,0.5395446332198812
2671,0.9079136322584911,0.5212490504811074
2700,0.8603523402680342,0.5344422994689352
2701,0.8603523402680342,0.5554070958341266
2717,0.7635822384677912,0.47520798984458384
2729,0.8813499598014378,0.5033149515374887
2738,0.81285068187288,0.33740185045987564
2739,0.8538106257177833,0.5652954155422335
2742,0.8808758364172001,0.4663050253736446
2746,0.8302848528929967,0.38214539845030543
2752,0.8536812759029037,0.515448115424762
2778,0.7635822384677912,0.5884567063447396
2789,0.8655391026169063,0.47295247715548966
2796,0.8538106257177833,0.604055326621818
2802,0.8914135117795341,0.6047743328432881
2803,0.8769509876600264,0.5581485487254763
2809,0.8808758364172001,0.5569423445498505
2812,0.8813499598014378,0.5129389131709712
2835,0.8538106257177833,0.552672423592658
2841,0.8603523402680342,0.4943377776980115
2847,0.8813499598014378,0.5362523120346505
2848,0.8808758364172001,0.5462087104398757
2869,0.7635822384677912,0.4634590575601557
2875,0.8603523402680342,0.4563193992433013
2880,0.8808758364172001,0.5370522092484694
2888,0.8808758364172001,0.3936201348656631
2906,0.8603523402680342,0.5657194646402699
2913,0.8808758364172001,0.5022834386221232
2966,0.8808758364172001,0.6037345619571718
2969,0.84286147683647,0.4795904936563207
2976,0.7635822384677912,0.4199084049266769
2979,0.8914135117795341,0.5192695488707806
3004,0.8359035133999876,0.5539727828930514
3009,0.8280722424230752,0.50515725347049
3024,0.8655391026169063,0.567177659622917
3028,0.8655391026169063,0.5433680287414615
3062,0.8715806268489141,0.47016407556638445
3064,0.7635822384677912,0.45856414773519866
3075,0.7940640708415043,0.4712477394779212
3090,0.7635822384677912,0.49175295981207573
3108,0.8538106257177833,0.4609510202790703
3116,0.8411587924477268,0.4509949067832444
3150,0.8538106257177833,0.5692055457822028
3238,0.8813499598014378,0.4573715693390924
3247,0.8449670088211259,0.5767571118274525
3257,0.858117092963151,0.5170368284449046
3285,0.8808758364172001,0.514653575079165
3291,0.8538106257177833,0.3676345611404227
3296,0.8659921466384584,0.4080852116316514
3319,0.8603523402680342,0.5838282514312293
3320,0.8808758364172001,0.39994459641680247
3345,0.9114540330797392,0.4973973174532293
3356,0.7635822384677912,0.5165141290110583
3403,0.8538106257177833,0.5512482380380068
3419,0.8813499598014378,0.5309708845408339
3424,0.8914135117795341,0.3568674205823289
3461,0.846268910541317,0.5203911633466695
3474,0.7635822384677912,0.3900561721476051
3495,0.8594121114187776,0.42244248362149106
3561,0.7635822384677912,0.3895108841361789
3600,0.8538106257177833,0.4564585551353063
3620,0.8207895119788684,0.537901235040881
3626,0.8769509876600264,0.5196162665095809
3628,0.7635822384677912,0.5559581578129361
3631,0.8538106257177833,0.6206647218322252
3632,0.8655391026169063,0.46599928855013617
3688,0.7785012948617347,0.09462701721350185
3693,0.8914135117795341,0.5429672023021124
3720,0.8536812759029037,0.36669534847483437
3731,0.8307785040566618,0.3311678416832227
3739,0.7635822384677912,0.5609311971354882
3744,0.8808758364172001,0.5777696760393103
3775,0.8538106257177833,0.504976854487753
3781,0.8359035133999876,0.528714028358164
3819,0.8594121114187776,0.39480019314812814
3824,0.8538106257177833,0.6176027216889064
3842,0.8603523402680342,0.615943292661598
3885,0.8538106257177833,0.4999432029817959
3890,0.7635822384677912,0.5670627964596409
3899,0.8278506235935088,0.4238572216256579
3918,0.8808758364172001,0.3608122417777235
3927,0.7635822384677912,0.40544840586289993
3929,0.8914135117795341,0.5762623085618944
3943,0.8769509876600264,0.5939066810339073
3991,0.7635822384677912,0.5923513999518485
4020,0.8538106257177833,0.4605169331298074
4030,0.8538106257177833,0.3967079965150967
4047,0.837621653598233,0.43711246347833743
4053,0.8808758364172001,0.533441711234393
4076,0.7705007102908361,0.5734403732238642
4119,0.8411587924477268,0.4970236036379728
4123,0.8057260524613787,0.41500833427656036
4176,0.8059897930485833,0.5071034969027256
4199,0.811107787901783,0.31019754808769495
4204,0.8080123005370511,0.5876207284275872
4220,0.8603523402680342,0.5638459828337751
4229,0.8538106257177833,0.4816606572988623
4274,0.8538106257177833,0.3294492578968758
4300,0.8538106257177833,0.5294832984694988
4302,0.8659921466384584,0.4640610398400424
4303,0.8594121114187776,0.4111851251693376
4304,0.81285068187288,0.5082398105624764
4323,0.9023199539797933,0.6332137147012803
4332,0.8808758364172001,0.42556793822152994
4333,0.8808758364172001,0.5175514558091859
4369,0.84286147683647,0.5239398448241515
4381,0.7641616943991405,0.3548072730752085
4405,0.8655391026169063,0.5299885893995747
4433,0.7635822384677912,0.4762679581601162
4453,0.8594121114187776,0.3126608421862325
4469,0.8536812759029037,0.285772447868743
4493,0.8808758364172001,0.4577425125813098
4510,0.8307785040566618,0.5342722867720932
4511,0.8843300649306187,0.5245588490319081
4561,0.811107787901783,0.5065758753761843
4562,-3.0,0.0
4575,0.7635822384677912,0.5482668659602086
4602,0.8536812759029037,0.4939334017034083
4691,0.8538106257177833,0.4948271364578897
4739,0.7635822384677912,0.4986785992799692
4754,0.8274512253266195,0.4366002142749189
4771,0.8538106257177833,0.5624657745505138
4802,0.8655391026169063,0.5139220117300588
4803,0.8603523402680342,0.5276282058286302
4837,0.7635822384677912,0.5717664180209925
4893,0.7635822384677912,0.4144951486430011
4915,0.8914135117795341,0.49911473671229717
4927,0.8538106257177833,0.507390323343474
4930,0.8655391026169063,0.44072806994179764
4937,0.8755372066262224,0.4940155025808923
5139,0.7635822384677912,0.5016439622828543
5167,0.8359035133999876,0.44901536378011814
5214,0.8914135117795341,0.5316193953719651
5256,0.710530429395063,0.30823355956601367
5296,0.7682348593912649,0.3053444591181037
5305,0.8538106257177833,0.23880911496459595
5345,0.8538106257177833,0.47168064797993126
5360,0.8538106257177833,0.6181890472906739
5511,0.846268910541317,0.4661222883213676
5540,0.8808758364172001,0.5312077264242532
5544,0.8538106257177833,0.4850558759694346
5573,0.8769509876600264,0.6183042046304621
5594,0.8538106257177833,0.5757888728665925
5612,0.8769509876600264,0.6650925567501818
5645,0.8538106257177833,0.4787510139555076
5662,0.8538106257177833,0.5725072761687847
5677,0.8536812759029037,0.5422992246505005
5689,0.8914135117795341,0.5819127615400853
5714,0.9023199539797933,0.5408099498600414
5745,0.7635822384677912,0.5762070231539662
5910,0.8307785040566618,0.4005063583617653
5921,0.8808758364172001,0.4469025453805597
5980,0.8715806268489141,0.407097000797266
5986,0.8538106257177833,0.5359856924154035
6124,0.8808758364172001,0.5872877764629538
6166,0.8659921466384584,0.5458592844843662
6171,0.7851959589385252,0.5896674361811223
6204,0.8538106257177833,0.44170817603576096
6299,0.7635822384677912,0.5634704959955799
6326,0.8594121114187776,0.46248493190048207
6398,0.9023199539797933,0.5377414984981134
6418,0.8659921466384584,0.5925242482479618
6547,0.7635822384677912,0.49679606771462154
6578,0.8224134896368718,0.5457278595668923
6657,0.8808758364172001,0.5133342055317149
6685,0.8808758364172001,0.5050580497262415
6697,0.7635822384677912,0.4931897183928168
6775,0.8594121114187776,0.5002272503056959
6818,0.8010629560377082,0.5092594998433527
6917,0.8914135117795341,0.552783679786377
7051,0.7635822384677912,0.5740812089362827
7076,0.8808758364172001,0.48966445265296976
7147,0.7635822384677912,0.4073792864225489
7152,0.7705740411643106,0.3716054396020473
7250,0.8538106257177833,0.5953033227527375
7312,0.8808758364172001,0.4162248781187539
7351,0.8808758364172001,0.5434010632407508
7399,0.8538106257177833,0.4886101475757441
7430,0.8106102560105157,0.526904952747492
7520,0.7635822384677912,0.5626404057573953
7523,0.7635822384677912,0.4660797756749259
7629,0.7635822384677912,0.40544840586289993
7742,0.8538106257177833,0.5064331321898051
7751,0.8302848528929967,0.572484901199106
7801,0.8278506235935088,0.5071755286103224
7854,0.7635822384677912,0.48863332470741355
7886,0.7635822384677912,0.5340447051322332
8377,0.7635822384677912,0.537850402822449
8429,0.8808758364172001,0.507295826791314
8462,0.8408034740870327,0.4710343123445484
8627,0.8057260524613787,0.6132107743897202
8677,0.7635822384677912,0.5769731117145029
8752,0.7635822384677912,0.4746705296111943
8846,0.7635822384677912,0.4260182683201769
9062,0.7635822384677912,0.4566753125991531
9096,0.7841908479654383,0.6213271620806506
9167,0.7635822384677912,0.44562071189482416
9273,0.7635822384677912,0.5267103842427776
9329,0.8302848528929967,0.4516189051978908
9580,0.7635822384677912,0.5836846015804563
9669,0.7635822384677912,0.4580503991530996
9698,0.8207895119788684,0.5384323895484361
9782,0.8536812759029037,0.6359134422162669
9830,0.7683244778335,0.4810739284146069
9839,0.7635822384677912,0.5159380251594614
9982,0.8808758364172001,0.457131992541531
10282,0.8408034740870327,0.5659652948007226
10384,0.7635822384677912,0.41986645749490875
10433,0.81285068187288,0.4965777083564498
10713,0.8914135117795341,0.5713583135510385
10769,0.8808758364172001,0.526455427035275
10835,0.8808758364172001,0.5169319435262013
10893,0.9246565986246447,0.3717190974433738
10950,0.8538106257177833,0.6167215187182076
11011,0.8914135117795341,0.4446619691115185
11069,0.8808758364172001,0.558597869678776
11126,0.8538106257177833,0.5387559957099766
